2019-04-04, -0.021097, -0.000167, 0.021494, -0.038509, -3.406265, 7953123529.0
2019-04-03, -0.015265, 0.000286, 0.087583, -0.040495, -2.502945, 10622456246.0
2019-04-02, 0.156042, 6.5e-05, 0.164961, -0.001367, 22.131424, 9826645698.0
2019-04-01, 0.002235, -0.000344, 0.00862, -0.005487, 0.316223, 4611999536.0
2019-03-31, -0.004072, 0.000328, 0.000679, -0.00982, -0.578583, 4249050197.0
2019-03-30, -0.00284, -0.00097, 0.049936, -0.010286, -0.404739, 5144662127.0
2019-03-29, 0.022099, -0.000526, 0.022471, -0.009836, 3.080948, 5125602702.0
2019-03-28, -0.011148, 0.000125, 0.00014, -0.018179, -1.571686, 4163212475.0
2019-03-27, 0.040808, -4.4e-05, 0.041452, -0.000876, 5.527801, 5228240093.0
2019-03-26, 0.00318, 0.000173, 0.00318, -0.009433, 0.429337, 4499271679.0
2019-03-25, -0.014278, 0.000689, 0.005171, -0.025526, -1.955902, 4480516753.0
2019-03-24, -0.009064, 0.000546, 0.000982, -0.013933, -1.252945, 4266845458.0
2019-03-23, 0.007716, -0.001032, 0.016066, -0.001964, 1.058426, 4436568613.0
2019-03-22, 0.003991, -0.00054, 0.015795, -0.002982, 0.545379, 4490899266.0
2019-03-21, -0.02879, -0.001478, 0.002252, -0.034338, -4.050293, 5087247796.0
2019-03-20, 0.00119, -0.000245, 0.003034, -0.015743, 0.16716, 4664134462.0
2019-03-19, 0.008212, -0.000865, 0.011584, -0.001662, 1.144593, 4251488129.0
2019-03-18, -0.004471, 0.000745, 0.01619, -0.008279, -0.625946, 4551739879.0
2019-03-17, -0.016837, -0.001123, -0.000184, -0.021592, -2.397629, 3827157729.0
2019-03-16, 0.034181, 0.001599, 0.04987, 0.001599, 4.70639, 4839003569.0
2019-03-15, 0.029767, -0.00108, 0.035027, -0.00108, 3.980194, 4506861856.0
2019-03-14, 0.003366, -0.000444, 0.014391, -0.00385, 0.448517, 4476532147.0
2019-03-13, -0.008776, 0.001256, 0.001256, -0.012817, -1.179809, 4265162099.0
2019-03-12, 0.004549, 0.001336, 0.010755, -0.021593, 0.608856, 4709988000.0
2019-03-11, -0.021385, 0.000664, 0.004349, -0.026732, -2.924652, 4689807419.0
2019-03-10, -0.008746, 0.00156, 0.002211, -0.016523, -1.20665, 4578438499.0
2019-03-09, 0.021004, -0.001773, 0.029545, -0.00333, 2.838257, 5011918715.0
2019-03-08, -0.021063, 0.002006, 0.01061, -0.032433, -2.907425, 4678816794.0
2019-03-07, -0.005439, 0.001103, 0.014904, -0.010925, -0.754852, 4339206292.0
2019-03-06, 0.007016, 0.000989, 0.015574, -0.012164, 0.966964, 4589054219.0
2019-03-05, 0.078641, 0.000147, 0.081831, -0.00813, 10.048264, 4764849990.0
2019-03-04, -0.03384, -0.000692, 0.003627, -0.051771, -4.475296, 4008171341.0
2019-03-03, -0.014586, 0.004315, 0.012237, -0.021445, -1.957535, 3454374053.0
2019-03-02, -0.016393, -0.000686, 0.005432, -0.029369, -2.236664, 3747176425.0
2019-03-01, -0.002213, 0.000658, 0.016447, -0.002278, -0.302627, 3756124824.0
2019-02-28, 0.004557, 0.001154, 0.01999, -0.003441, 0.620285, 4535438953.0
2019-02-27, -0.014221, -0.000435, 0.02351, -0.046975, -1.963715, 4469776860.0
2019-02-26, -0.012396, -0.001264, 0.001098, -0.023195, -1.733185, 3791292839.0
